X, Y, frameno, Q
32.013002,54.421256,2876,0.04269
36.889538,35.065132,2876,0.032811
63.329048,114.529461,2876,0.023302
7.060431,81.316371,2876,0.016593
65.250793,2.585764,2876,0.012181
117.077357,29.000903,2876,0.024091
31.98627,62.717752,2876,0.019269
102.133237,51.138257,2877,0.033589
37.326433,63.974642,2877,0.023154
31.424527,22.547674,2877,0.034268
30.940426,50.361031,2877,0.023649
36.634655,34.940431,2877,0.015794
63.270116,114.498804,2877,0.025749
25.40918,67.771142,2877,0.013323
77.549577,47.522442,2877,0.013261
69.322479,19.754298,2877,0.018747
3.309706,126.886122,2877,0.035499
73.283263,53.05187,2877,0.042423
14.400349,115.080218,2877,0.01611
17.422307,57.133012,2877,0.017309
7.066786,81.223483,2877,0.01443
65.203808,2.604039,2877,0.038999
14.479886,7.47901,2877,0.07116
117.221524,28.932722,2877,0.012708
30.31263,67.052195,2877,0.028434
14.469316,115.161,2878,0.030199
17.446492,56.986016,2878,0.032806
83.305703,91.635642,2878,0.021735
19.135311,16.483269,2878,0.061307
91.00773,28.97251,2878,0.028625
26.312027,34.090306,2878,0.020634
14.241767,96.207851,2878,0.028854
7.082396,81.179097,2878,0.017685
65.233347,2.597617,2878,0.014835
15.810101,8.085096,2878,0.04341
5.235123,37.775283,2878,0.018403
50.165621,28.685753,2878,0.016497
11.778017,51.479437,2878,0.049327
46.508602,89.800495,2878,0.031337
117.14139,28.964674,2878,0.014474
20.68076,1.283439,2878,0.015882
44.483305,27.543445,2878,0.023649
32.56553,69.854806,2878,0.017427
7.113878,80.984501,2879,0.022977
65.209909,2.558235,2879,0.024677
15.133764,7.231403,2879,0.061977
5.407605,37.796859,2879,0.01854
50.142112,28.788304,2879,0.020151
11.894556,51.507193,2879,0.013287
46.63371,89.742715,2879,0.029061
93.029049,73.309823,2879,0.01487
87.235909,35.618106,2879,0.017266
32.983598,75.258722,2879,0.01907
63.988867,34.02594,2879,0.021188
60.51399,108.697612,2879,0.012528
52.846168,36.16544,2879,0.028727
1.432631,52.947735,2879,0.02203
117.164389,28.989752,2879,0.015708
20.770384,1.474125,2879,0.024512
76.623248,58.618216,2879,0.016055
33.41203,44.68989,2879,0.022081
49.864133,50.150854,2879,0.028761
44.635184,27.398656,2879,0.015288
32.561273,69.860241,2879,0.03131
7.580651,123.67392,2879,0.022351
117.165118,29.18155,2880,0.026945
20.746693,1.261633,2880,0.018076
76.633288,58.682981,2880,0.018847
33.499398,44.588578,2880,0.013132
48.023984,48.549182,2880,0.019582
2.193672,47.855817,2880,0.010108
29.82136,88.236557,2880,0.018668
69.06353,6.753946,2880,0.026102
44.529669,27.581742,2880,0.028248
51.358378,18.833419,2880,0.021026
88.029663,63.132554,2880,0.04116
32.854103,69.657866,2880,0.01637
7.580981,123.63774,2880,0.016845
95.658354,58.336015,2880,0.016821
17.6597,13.943235,2880,0.018583
44.484413,27.439932,2881,0.02979
51.556033,18.998167,2881,0.020676
88.175968,63.138139,2881,0.020863
82.616853,43.442431,2881,0.025494
4.751232,37.866365,2881,0.012052
78.024688,101.80981,2881,0.017576
28.076888,70.32707,2881,0.02431
33.127919,57.383051,2881,0.025632
13.594241,119.619455,2881,0.033898
32.737094,69.748805,2881,0.017094
7.592592,123.84478,2881,0.034057
95.599826,58.268821,2881,0.014843
56.906054,102.894752,2881,0.009836
3.128423,127.119228,2881,0.012665
112.480527,58.442476,2881,0.018943
14.580679,92.757483,2881,0.017496
52.607251,45.600514,2881,0.017935
54.754642,58.200523,2881,0.03079
33.83782,76.253238,2881,0.028554
84.696593,58.100066,2881,0.035795
17.508981,13.633095,2881,0.021593
32.829896,69.825386,2882,0.035592
7.51113,123.703772,2882,0.018357
95.685828,58.318548,2882,0.017628
56.964872,102.861667,2882,0.013441
3.056469,127.310461,2882,0.007758
112.501129,58.426349,2882,0.016829
14.427841,92.890608,2882,0.018337
52.642092,45.419991,2882,0.015935
55.511031,60.018696,2882,0.026431
34.179262,76.602481,2882,0.014753
84.718928,58.1914,2882,0.021067
6.373156,78.820007,2882,0.01808
12.630261,6.687965,2882,0.053753
19.858578,110.52303,2882,0.017877
86.356648,31.441352,2882,0.02811
41.301859,20.528646,2882,0.031839
17.192879,13.420407,2882,0.032077
47.569354,75.605831,2882,0.018257
71.096824,56.498899,2882,0.024003
14.238505,114.178561,2882,0.02712
26.085265,34.01722,2882,0.051262
17.199833,13.559334,2883,0.02332
47.491534,75.558574,2883,0.014613
39.042961,49.10182,2883,0.017709
64.706607,51.925221,2883,0.017864
41.507509,38.6791,2883,0.017913
80.241531,50.875235,2883,0.028698
92.196801,72.020462,2883,0.039098
30.657152,98.361493,2883,0.041073
73.541544,52.695544,2883,0.023954
14.317032,114.16886,2883,0.030574
75.44071,43.614382,2883,0.0138
91.901994,13.437005,2883,0.017451
47.179979,43.930248,2883,0.018482
2.484276,70.097677,2883,0.014607
91.353659,29.413174,2883,0.025541
55.701173,22.078098,2883,0.015698
26.09023,34.09299,2883,0.040244
73.46477,52.708534,2884,0.019456
14.183884,113.997098,2884,0.019438
75.372155,43.549523,2884,0.011939
91.943465,13.512695,2884,0.02597
42.992076,43.546103,2884,0.013884
13.61215,6.776535,2884,0.023149
17.599264,24.824247,2884,0.025421
21.526744,3.582062,2884,0.039305
13.527557,122.938693,2884,0.026736
2.528325,70.127137,2884,0.032122
91.414599,29.465539,2884,0.011161
89.917528,36.683965,2884,0.013042
51.801992,40.112204,2884,0.015129
81.989851,42.380507,2884,0.017184
55.714022,22.153459,2884,0.024155
3.243485,126.792602,2884,0.023205
26.022234,33.896776,2884,0.01163
2.460705,70.099787,2885,0.021702
91.383404,29.367367,2885,0.013307
90.072272,36.7376,2885,0.021437
51.805947,40.133567,2885,0.011275
82.083242,42.335059,2885,0.015459
41.445828,38.780839,2885,0.016337
55.65325,22.049719,2885,0.023702
2.951352,126.77463,2885,0.039236
17.267392,13.599025,2885,0.016313
42.802038,20.88099,2885,0.02379
25.992921,33.860883,2885,0.019713
13.244635,6.809655,2886,0.048537
55.693115,22.029915,2886,0.012568
3.088997,126.994623,2886,0.027478
17.255241,13.610611,2886,0.016613
42.897041,20.979735,2886,0.017476
103.825618,58.36265,2886,0.023955
26.177811,33.836931,2886,0.019091
55.603759,22.33636,2887,0.038665
3.047276,126.869369,2887,0.025954
17.314402,13.662118,2887,0.048975
42.901625,21.081877,2887,0.023454
103.794405,58.446389,2887,0.020528
25.879408,33.728679,2887,0.022895
27.73368,69.399077,2887,0.019277
26.135425,33.818583,2888,0.036563
27.731516,69.379682,2888,0.014368
27.802816,69.479767,2889,0.018634
62.029027,58.071509,2890,0.100575
120.275971,88.463231,2891,0.706846
88.697442,80.600187,2893,0.32464
102.676888,82.424973,2894,0.45963
61.837055,57.873617,2895,0.277474
32.528458,67.7641,2896,0.025653
51.773717,27.965359,2896,0.01848
51.861317,27.876402,2897,0.028543
38.613325,48.221721,2897,0.025083
2.393553,40.76303,2897,0.023814
2.429601,40.74244,2898,0.021674
101.201148,105.059697,2899,0.028286
85.015024,39.895345,2900,0.02059
98.826813,4.151754,2901,0.076963
98.639496,4.08621,2902,0.05549
32.161264,75.562479,2903,0.024196
32.016134,75.509133,2904,0.040484
36.795724,35.62022,2904,0.039485
6.646991,45.24747,2904,0.025987
65.829658,88.297397,2905,0.011876
33.155723,57.562478,2905,0.0253
75.738315,105.354075,2905,0.020428
101.015444,2.201052,2905,0.016411
86.625819,37.022321,2905,0.020768
39.728533,65.180801,2905,0.025168
44.388134,10.082199,2905,0.03177
6.586088,45.088294,2905,0.015244
95.468042,35.92742,2905,0.031146
19.728252,110.724916,2905,0.020772
46.958781,55.500835,2905,0.020292
67.794246,4.942601,2905,0.039795
19.097777,16.632759,2905,0.023309
4.459522,125.880307,2905,0.01981
76.216888,104.924976,2906,0.018393
101.235885,1.84332,2906,0.026963
86.577916,37.102723,2906,0.028579
39.905338,65.21297,2906,0.043757
45.531819,10.86468,2906,0.059676
3.808765,76.37001,2906,0.023026
26.952528,12.765662,2906,0.020899
6.697458,45.23111,2906,0.014799
10.847441,72.317358,2906,0.016336
26.962583,32.520228,2906,0.020525
95.373376,35.941843,2906,0.013256
19.833023,110.513428,2906,0.026689
50.797917,54.605203,2906,0.012144
67.714397,4.8076,2906,0.041418
80.122888,45.793258,2906,0.033591
19.937298,18.284116,2906,0.034624
4.36101,126.214408,2906,0.012438
6.713076,45.063299,2907,0.024034
10.9926,72.17937,2907,0.031221
27.069164,32.320583,2907,0.01508
40.567664,24.053439,2907,0.021962
30.404719,87.773593,2907,0.031443
54.695274,50.634943,2907,0.014201
84.975103,58.978945,2907,0.018303
41.417478,84.240865,2907,0.020033
17.48539,57.151887,2907,0.030405
69.85192,38.709959,2907,0.019541
115.26017,47.821156,2907,0.021416
94.864753,35.777797,2907,0.017124
19.775317,110.64563,2907,0.021903
50.773879,54.459229,2907,0.015979
67.796137,4.994187,2907,0.018999
65.202185,88.331581,2907,0.010724
79.57192,46.177541,2907,0.016537
17.002078,28.243997,2907,0.011716
16.364813,4.36686,2907,0.01928
20.179165,18.882325,2907,0.035631
2.353516,56.133243,2907,0.013345
4.45469,126.22875,2907,0.011686
93.305837,34.95239,2908,0.018348
19.839052,110.678323,2908,0.026391
50.852829,54.521783,2908,0.014773
67.710394,4.73172,2908,0.025884
65.238984,88.469212,2908,0.023913
69.389479,62.153269,2908,0.014827
126.893027,61.282141,2908,0.016956
26.677805,13.070053,2908,0.014076
93.036339,20.433265,2908,0.027151
66.212961,33.770837,2908,0.019481
78.062213,47.41612,2908,0.025137
18.349655,27.696225,2908,0.014329
21.180956,3.666914,2908,0.015637
42.373789,29.480988,2908,0.017061
38.948001,52.01352,2908,0.016643
83.479449,29.077895,2908,0.014705
82.809593,92.55131,2908,0.025062
24.586088,27.716087,2908,0.014717
86.681778,37.031937,2908,0.016435
20.145359,18.821338,2908,0.023451
2.205277,56.072942,2908,0.022828
68.941863,19.308286,2908,0.013104
4.972903,125.7309,2908,0.021361
9.884424,10.527256,2908,0.027624
77.459717,47.958121,2909,0.016651
18.633261,27.560617,2909,0.041579
21.330329,3.564178,2909,0.025769
42.270265,29.591259,2909,0.03091
38.893929,52.037776,2909,0.016508
83.527738,29.291655,2909,0.017727
82.771593,92.501014,2909,0.015069
33.099901,57.473059,2909,0.026366
41.477607,84.184436,2909,0.017867
51.165748,28.29074,2909,0.035316
8.169854,85.706263,2909,0.039417
24.632693,28.05276,2909,0.010075
86.555257,36.974961,2909,0.022565
55.977573,51.658246,2909,0.017651
10.191006,78.886507,2909,0.024491
56.560519,22.568247,2909,0.025242
38.370884,7.684628,2909,0.018182
30.537274,68.291713,2909,0.034994
20.108095,19.086278,2909,0.022532
2.221245,56.079921,2909,0.017479
68.980823,19.300219,2909,0.014858
5.149251,125.572269,2909,0.016889
11.549309,7.101811,2909,0.022166
25.269112,28.20883,2910,0.016159
86.405147,37.177252,2910,0.023153
52.195324,53.260967,2910,0.014458
10.189578,78.740204,2910,0.026299
57.151673,22.778073,2910,0.011943
22.35281,104.667665,2910,0.022556
77.832157,24.365932,2910,0.020802
120.772394,60.31672,2910,0.015707
92.827192,22.325306,2910,0.016318
69.081406,63.424868,2910,0.015695
102.150765,1.061576,2910,0.013487
18.02895,112.596226,2910,0.029941
44.075432,9.711047,2910,0.024442
38.260401,7.908369,2910,0.01775
30.372706,68.29176,2910,0.024383
111.234568,58.825296,2910,0.014758
4.153752,44.668904,2910,0.021985
51.551445,95.2137,2910,0.017082
30.457034,38.460967,2910,0.028756
20.278597,18.741111,2910,0.025906
2.195576,56.274586,2910,0.021888
69.011921,19.453361,2910,0.011843
59.325552,55.565915,2910,0.011093
120.954424,21.534466,2910,0.01877
14.102393,108.697512,2910,0.014558
5.126953,125.563073,2910,0.016045
11.318971,6.931755,2910,0.039563
38.842396,23.615274,2910,0.019434
38.570663,7.813598,2911,0.053769
30.448549,68.363222,2911,0.020293
111.206273,58.880443,2911,0.030268
6.303144,40.67072,2911,0.021195
51.565997,95.253729,2911,0.016139
30.570753,38.414746,2911,0.011573
108.62166,40.641905,2911,0.013965
34.403174,52.346277,2911,0.026355
73.286716,45.350895,2911,0.025293
20.367281,18.745251,2911,0.032635
2.308029,56.177261,2911,0.014539
68.812007,19.341629,2911,0.01978
59.256359,55.519362,2911,0.011174
120.939674,21.500774,2911,0.01712
14.139062,108.72135,2911,0.016022
63.890607,34.159795,2911,0.016436
2.508948,74.951603,2911,0.02568
5.094658,125.665636,2911,0.019333
11.419498,6.540818,2911,0.035091
44.702238,39.500198,2911,0.015102
38.887956,23.612092,2911,0.015053
20.063918,18.830792,2912,0.031694
2.40365,56.234924,2912,0.034687
68.942304,19.311253,2912,0.025032
59.299929,55.578062,2912,0.021303
120.922883,21.451748,2912,0.021301
13.940194,108.748883,2912,0.017781
63.7662,34.001155,2912,0.024693
3.403397,76.603601,2912,0.029864
15.41735,25.903195,2912,0.016732
76.64829,104.011092,2912,0.012787
39.545225,64.669625,2912,0.040634
66.986644,56.710434,2912,0.029281
83.285961,91.621559,2912,0.023397
1.785645,97.159046,2912,0.040268
31.589246,82.415432,2912,0.016859
23.9918,27.300678,2912,0.015449
5.141775,125.505118,2912,0.013482
12.084785,6.465853,2912,0.049967
44.779643,39.282849,2912,0.0441
7.247998,87.234267,2912,0.014471
38.823541,23.447275,2912,0.022508
66.825662,56.503303,2913,0.019621
83.250699,91.634095,2913,0.01678
2.012802,97.115907,2913,0.027217
31.621871,82.280952,2913,0.040115
81.976673,44.562914,2913,0.012767
98.432943,22.516869,2913,0.020097
53.908887,62.123593,2913,0.012389
42.481949,25.080734,2913,0.046095
106.484045,55.116722,2913,0.031836
82.292288,4.359339,2913,0.027829
33.274994,42.74319,2913,0.051126
53.553163,12.778488,2913,0.044769
3.678935,13.334058,2913,0.0481
38.393578,104.461909,2913,0.03015
24.139229,27.290098,2913,0.027489
36.917561,59.729497,2913,0.02238
18.158215,112.82403,2913,0.038821
5.104464,125.539613,2913,0.012842
12.635144,6.459577,2913,0.056091
44.703481,39.389071,2913,0.031031
45.502817,14.873243,2913,0.054511
4.236664,44.302464,2913,0.021662
63.421489,51.938214,2913,0.016771
7.169488,87.289759,2913,0.015267
39.011541,23.565053,2913,0.049871
23.931916,27.479147,2914,0.014599
36.927102,59.777182,2914,0.020057
18.076878,112.805183,2914,0.012744
122.215279,20.524156,2914,0.019505
14.133826,105.230502,2914,0.016033
5.101942,125.65352,2914,0.024498
12.735444,6.535936,2914,0.0388
44.72619,39.45141,2914,0.02236
45.543921,15.406839,2914,0.018519
8.841293,77.392418,2914,0.012004
108.897673,38.364185,2914,0.017464
90.322232,84.78057,2914,0.033643
4.280615,42.302952,2914,0.020317
63.473822,51.948066,2914,0.023954
7.204774,87.367893,2914,0.013669
40.344785,20.398664,2914,0.028086
125.587709,2.773977,2914,0.033251
5.24307,125.401286,2915,0.023176
12.698676,6.375111,2915,0.053826
44.657623,39.378521,2915,0.019234
45.642991,15.31116,2915,0.01728
9.123692,77.430076,2915,0.018046
108.916526,38.47554,2915,0.012915
90.388516,84.801801,2915,0.026581
74.95239,83.649379,2915,0.018168
77.868566,0.826552,2915,0.022548
3.974425,42.067069,2915,0.009768
67.300361,51.528316,2915,0.023673
72.13256,39.005553,2915,0.014652
70.020505,7.359968,2915,0.023054
105.781847,44.693971,2915,0.014498
82.611753,53.664385,2915,0.01392
58.575353,23.636484,2915,0.022451
13.93463,97.734216,2915,0.019071
13.638575,119.694479,2915,0.063918
7.234702,87.334941,2915,0.01324
32.119371,56.501029,2915,0.017147
38.896648,19.77652,2915,0.028241
125.473769,2.755097,2915,0.01465
43.140084,77.438003,2915,0.026277
43.196871,33.921458,2915,0.014791
4.010862,42.227672,2916,0.01675
67.198374,51.567968,2916,0.010294
72.162837,38.990363,2916,0.018142
69.939519,7.387427,2916,0.023498
105.601853,44.714789,2916,0.032158
82.537774,53.564361,2916,0.015146
58.6202,23.449243,2916,0.019423
2.101784,55.527227,2916,0.023722
27.22514,39.157577,2916,0.021665
4.253976,63.448818,2916,0.029106
103.401794,38.659875,2916,0.031929
17.157261,67.784396,2916,0.026178
13.97855,97.702288,2916,0.017516
13.669172,119.605412,2916,0.015013
6.307489,7.810037,2916,0.01927
7.227108,87.359392,2916,0.014162
31.933604,56.251667,2916,0.02292
37.309595,22.038424,2916,0.031593
125.375505,2.604889,2916,0.017836
42.981884,77.791777,2916,0.009717
43.278447,33.792302,2916,0.021956
9.296072,47.862887,2916,0.016598
34.399765,52.552462,2916,0.032099
13.9879,97.693566,2917,0.014566
13.600444,119.630631,2917,0.017631
5.489558,8.547228,2917,0.101835
39.45765,45.393978,2917,0.016649
93.738847,18.194828,2917,0.022218
99.352782,54.611228,2917,0.025978
98.707933,5.229081,2917,0.068132
34.109252,66.672546,2917,0.021313
12.337392,29.676432,2917,0.031148
7.296182,87.268481,2917,0.021922
32.100416,56.605907,2917,0.029026
45.313234,48.89221,2917,0.016417
14.073066,105.926451,2917,0.021968
70.136201,85.998173,2917,0.020735
37.039867,22.507158,2917,0.018364
125.367456,1.933459,2917,0.014558
43.198666,77.107971,2917,0.014734
43.816125,35.374076,2917,0.013045
56.105132,13.67047,2917,0.025888
9.443385,47.871052,2917,0.011214
64.61859,2.376291,2917,0.013107
14.018547,92.922905,2917,0.03486
35.827153,52.511861,2917,0.014778
5.812704,125.788743,2917,0.017232
7.192283,87.34894,2918,0.015472
33.201622,58.332549,2918,0.013545
45.492976,48.757208,2918,0.02911
14.036238,106.094601,2918,0.023199
71.111115,85.719797,2918,0.042784
52.446539,31.597437,2918,0.008474
83.786911,27.459924,2918,0.026967
42.716614,11.98317,2918,0.028891
44.079749,27.081825,2918,0.016934
13.189699,126.373147,2918,0.028651
27.298748,4.390605,2918,0.04329
37.1687,22.365693,2918,0.024703
125.305538,1.854259,2918,0.02444
43.290128,77.134527,2918,0.013505
43.74709,35.162226,2918,0.019124
52.42016,45.899028,2918,0.018627
27.143221,32.552774,2918,0.034894
56.08597,13.703528,2918,0.024019
9.337047,47.958133,2918,0.018004
64.572497,2.364476,2918,0.011788
14.039169,92.889187,2918,0.035006
36.678116,52.61222,2918,0.018527
5.840195,125.715258,2918,0.013643
41.094527,20.403289,2919,0.014758
125.312812,1.906199,2919,0.015469
43.237254,77.10168,2919,0.021209
43.753076,35.172284,2919,0.017759
52.761906,45.974541,2919,0.016368
27.29568,32.490144,2919,0.012871
56.587609,22.470197,2919,0.018945
51.791141,95.468135,2919,0.020853
5.284614,9.11053,2919,0.041712
72.496844,46.740361,2919,0.034085
16.615242,12.111009,2919,0.026715
56.031566,13.792327,2919,0.014595
95.706707,58.339949,2919,0.021147
9.371687,47.749776,2919,0.01797
64.594544,2.281444,2919,0.018029
14.03559,92.771248,2919,0.019672
113.071849,41.446114,2919,0.019043
27.17276,12.644978,2919,0.02558
40.45213,53.309559,2919,0.014004
5.741297,125.804542,2919,0.013165
36.760313,33.728541,2919,0.016774
56.069751,13.819633,2920,0.032357
95.739016,58.293555,2920,0.021593
15.074474,75.362653,2920,0.016361
2.410442,55.537968,2920,0.024411
6.940282,40.14144,2920,0.018488
9.450886,47.705415,2920,0.016502
67.936317,5.156525,2920,0.019845
14.063845,92.800338,2920,0.016386
112.977072,41.688042,2920,0.03479
27.221711,12.762521,2920,0.028493
33.556864,45.124288,2920,0.016195
21.102102,8.938084,2920,0.046658
40.454828,53.434515,2920,0.020201
4.607846,126.528209,2920,0.010936
21.160174,26.568702,2920,0.015847
94.469253,17.862819,2920,0.012255
16.167782,114.269733,2920,0.012619
2.44125,93.172937,2920,0.063669
36.455916,33.598512,2920,0.033293
9.564642,47.657269,2921,0.026234
67.926802,5.163566,2921,0.023506
13.940404,92.813948,2921,0.01714
110.162655,37.59263,2921,0.020308
28.02271,12.622094,2921,0.013363
33.411789,45.134668,2921,0.014873
21.110291,8.870872,2921,0.020717
17.212598,67.547222,2921,0.01801
94.272593,77.752628,2921,0.027445
41.016642,54.142604,2921,0.062748
4.246484,126.786497,2921,0.028135
21.204662,26.673593,2921,0.018587
94.383979,17.765949,2921,0.018916
14.065419,114.356293,2921,0.017493
2.498788,93.210238,2921,0.026673
35.730009,15.694215,2921,0.018069
78.024772,100.406748,2921,0.021946
84.981648,39.787273,2921,0.020799
36.52983,33.757768,2921,0.01611
72.852958,21.07663,2921,0.026839
41.029065,54.305047,2922,0.017524
6.759011,124.757547,2922,0.028069
21.19744,26.65086,2922,0.019987
94.316741,17.824238,2922,0.022318
14.062566,114.372218,2922,0.024192
1.407472,96.858633,2922,0.026705
35.802156,15.699218,2922,0.015194
78.107663,100.34898,2922,0.021768
42.638629,86.405489,2922,0.016966
103.015461,58.128615,2922,0.019939
41.764427,63.776053,2922,0.044878
2.068756,75.408785,2922,0.015536
104.735694,11.242227,2922,0.039083
16.456778,4.044545,2922,0.054788
83.899792,5.434178,2922,0.041958
85.056307,39.419859,2922,0.010281
32.354225,27.95144,2922,0.012308
39.560305,101.707759,2922,0.021185
36.392532,33.594823,2922,0.043685
48.543734,27.949797,2922,0.014106
29.16264,34.962947,2922,0.025501
72.986075,21.131972,2922,0.022114
84.985186,39.660456,2923,0.016001
32.337516,28.010086,2923,0.020509
39.419849,101.829719,2923,0.03165
28.485965,12.271714,2923,0.016331
4.945884,90.417927,2923,0.024663
73.150787,53.464278,2923,0.040492
66.764116,29.743375,2923,0.027117
14.442119,94.112323,2923,0.037478
36.524583,33.530769,2923,0.04009
48.389848,27.867306,2923,0.042831
64.795893,88.798878,2923,0.035524
62.8241,113.614937,2923,0.029891
29.254819,34.639302,2923,0.021444
23.060635,112.22951,2923,0.022731
38.591117,59.106074,2923,0.03729
2.827204,57.585425,2923,0.013253
73.231263,21.37848,2923,0.013852
36.410275,33.695814,2924,0.022089
48.478918,28.13563,2924,0.020726
63.78129,91.007539,2924,0.020213
62.943012,113.476072,2924,0.014807
16.608887,28.166239,2924,0.01937
109.221452,49.049944,2924,0.011554
49.391735,43.637849,2924,0.017639
30.237515,47.636826,2924,0.032781
24.747014,98.845952,2924,0.02402
11.316147,50.13364,2924,0.023581
45.658758,68.05917,2924,0.041201
123.436851,6.248701,2924,0.019244
27.941248,33.330731,2924,0.023829
22.95416,112.346828,2924,0.018647
34.992052,57.695941,2924,0.03072
2.440766,56.861568,2924,0.013622
7.2956,35.810077,2924,0.034797
60.418985,59.845576,2924,0.017534
107.424069,41.086657,2924,0.023909
72.861595,21.303211,2924,0.011926
27.427751,32.451034,2925,0.029902
22.994462,112.213983,2925,0.023049
34.788119,57.709813,2925,0.020144
2.500054,57.470641,2925,0.013259
7.176171,35.698528,2925,0.034666
60.414473,59.829086,2925,0.015395
107.439952,41.025203,2925,0.021906
41.459667,80.160796,2925,0.020895
68.183431,5.97384,2925,0.023724
44.321163,39.289007,2925,0.02563
72.979007,21.201697,2925,0.019992
14.313473,93.876029,2925,0.01746
28.625018,12.279515,2925,0.018538
85.742126,30.586991,2925,0.024781
29.333954,89.222493,2925,0.026609
30.34267,67.032655,2925,0.067418
7.492147,2.511636,2925,0.036004
101.065462,2.50653,2925,0.013063
72.809148,21.056052,2926,0.049514
66.712533,29.710404,2926,0.012689
120.049552,24.712933,2926,0.026949
61.209542,16.417235,2926,0.017937
14.262644,93.54137,2926,0.01254
28.504691,12.414862,2926,0.016365
85.767483,30.640807,2926,0.008644
29.350025,89.27645,2926,0.015592
30.1948,67.0406,2926,0.01802
2.05607,74.186177,2926,0.015093
8.406434,2.545223,2926,0.01572
73.189271,53.255042,2926,0.032739
13.642814,120.485352,2926,0.055287
101.247578,2.706831,2926,0.022012
40.47566,23.767161,2926,0.015431
14.371447,94.233202,2927,0.019673
28.442991,12.276809,2927,0.028496
85.277972,30.201614,2927,0.076198
29.306994,89.287735,2927,0.01362
28.161238,70.427649,2927,0.038158
1.957453,74.211586,2927,0.01691
40.648628,57.027266,2927,0.014682
7.949013,2.720833,2927,0.02655
73.20247,53.222242,2927,0.013271
13.510575,120.347401,2927,0.03039
126.554179,61.472472,2927,0.009104
101.197733,2.281887,2927,0.010043
40.411397,23.786295,2927,0.025577
9.575383,2.795171,2928,0.078998
73.18577,53.197247,2928,0.025735
13.599752,120.169068,2928,0.017616
126.452221,61.471575,2928,0.027397
65.544553,33.028345,2928,0.013333
64.906778,18.41896,2928,0.017799
22.834211,23.770815,2928,0.071127
70.669995,8.838796,2928,0.011005
101.191881,2.238108,2928,0.015968
38.451942,81.232627,2928,0.027481
40.42989,23.81064,2928,0.014062
80.745727,44.256571,2928,0.014887
32.3647,3.64843,2928,0.016344
70.711137,8.772941,2929,0.013216
31.320846,97.676979,2929,0.019719
103.242673,49.496909,2929,0.024107
14.055944,100.448063,2929,0.016249
13.955983,108.30621,2929,0.018889
38.154796,35.654728,2929,0.024534
101.217313,2.022498,2929,0.011654
38.344895,81.203158,2929,0.012617
69.793087,25.483723,2929,0.02241
15.112847,26.318192,2929,0.019391
40.367321,23.783079,2929,0.018301
77.747211,46.414825,2929,0.0314
32.389547,3.635158,2929,0.018837
101.163689,2.058675,2930,0.030231
41.365333,84.273569,2930,0.013275
69.906631,25.462217,2930,0.015967
122.369465,15.770811,2930,0.05041
15.116819,26.391846,2930,0.018564
57.613459,22.61193,2930,0.013728
73.600916,52.445976,2930,0.015011
30.441064,47.800565,2930,0.032958
14.024793,92.73165,2930,0.023558
42.828067,25.724622,2930,0.02595
77.536205,46.632483,2930,0.015445
58.830304,54.211337,2930,0.018291
32.816343,3.309269,2930,0.03076
39.39612,45.392287,2930,0.021978
16.338001,25.524413,2931,0.034978
57.566605,22.578644,2931,0.025643
73.37061,52.468118,2931,0.030223
30.894877,48.197805,2931,0.038074
13.872627,92.672511,2931,0.047004
21.449115,15.503849,2931,0.033365
53.058835,36.182905,2931,0.028551
7.59856,123.558178,2931,0.039385
92.02881,72.346337,2931,0.023122
44.542411,27.256972,2931,0.029588
78.500058,47.066409,2931,0.020944
57.921253,50.926136,2931,0.016115
103.139924,49.535433,2931,0.017208
123.438025,9.131437,2931,0.02633
4.94975,103.546333,2931,0.03659
125.1572,0.882608,2931,0.017365
6.515605,78.695575,2931,0.038051
33.301687,3.454415,2931,0.057541
39.568007,45.272264,2931,0.021852
24.904338,26.785264,2931,0.038588
48.482433,24.015801,2931,0.034694
39.396809,79.026738,2931,0.02199
47.52014,0.713641,2931,0.018908
44.008487,27.277121,2932,0.016313
78.580291,47.060284,2932,0.013053
58.058685,51.030481,2932,0.023514
103.046802,49.548733,2932,0.019993
123.429044,9.168156,2932,0.02442
5.016639,103.743304,2932,0.022697
125.105614,0.637316,2932,0.024593
6.238659,78.742472,2932,0.017008
75.510575,22.873449,2932,0.024477
23.531862,10.796252,2932,0.021842
105.993845,55.952876,2932,0.035715
115.151374,47.725426,2932,0.019326
93.054056,14.921572,2932,0.025188
25.4997,67.741239,2932,0.037115
64.234815,108.790285,2932,0.021634
33.165057,3.592891,2932,0.027454
39.461875,45.329162,2932,0.019292
20.842192,26.702638,2932,0.030666
48.519257,24.144133,2932,0.02327
86.271568,61.322037,2932,0.037876
80.259737,77.487786,2932,0.025866
39.316185,79.000633,2932,0.019397
47.443322,1.188942,2932,0.015347
33.214918,3.558876,2933,0.011622
35.239921,44.375467,2933,0.043754
17.615022,24.758224,2933,0.033375
48.54759,24.11757,2933,0.024818
86.470311,61.787572,2933,0.011523
80.460351,77.60272,2933,0.02202
63.439486,51.890325,2933,0.01286
6.996685,73.185584,2933,0.024483
66.23539,30.71529,2933,0.046262
121.269243,51.027277,2933,0.017842
39.336941,78.98864,2933,0.015142
47.539172,0.853556,2933,0.017809
121.219034,51.001084,2934,0.018505
75.727644,44.16274,2934,0.031783
51.250719,72.144547,2934,0.03219
123.335146,16.732856,2934,0.027254
57.261895,28.7051,2934,0.024525
